uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataEntryRecordID,dataQF
"85f8477d-e637-48b8-8fbf-d83595342033","HARV_038.basePlot.vst","2022-08-10","vst_HARV_2022","D01","HARV","HARV_038","33_100","NEON.PLA.D01.HARV.04188","1","ok","sapling","Standing dead",,,"noChange",1.3,,,,,,"Full shade",,1.9,10,,,,,,,,,,,"Hemlock Woolly adelgid","0000-0003-1933-3182","0000-0003-2369-8379","dcd6c5a2-f615-46a7-9374-e69c12a623e3",
"48cf192b-fbff-4fcf-a342-660c13fcf06e","HARV_038.basePlot.vst","2022-08-10","vst_HARV_2022","D01","HARV","HARV_038","23_400","NEON.PLA.D01.HARV.05744","1","ok","single bole tree","Standing dead",40.1,130,"noChange",26.6,,,,7.9,6.7,"Full sun",,,,,,,,,,,,,,"Dead; Unknown cause of death","0000-0003-1933-3182","0000-0003-2369-8379","6aacd587-4d8e-4b50-a2f1-48801237146c",
"47281a21-aab7-48d7-8130-1f27bd292d0f","HARV_038.basePlot.vst","2022-08-10","vst_HARV_2022","D01","HARV","HARV_038","23_400","NEON.PLA.D01.HARV.05748","1","ok","single bole tree","Live, physically damaged",18.9,130,"noChange",19.0,,,,5.0,4.4,"Partially shaded",,,,,,,,,,,,,,"Live","0000-0003-1933-3182","0000-0003-2369-8379","038c23c8-5556-46aa-b1c3-a4b338a7fc28",
"b99cf08a-4531-49a0-a74c-9cf608a375a0","HARV_038.basePlot.vst","2022-08-10","vst_HARV_2022","D01","HARV","HARV_038","23_400","NEON.PLA.D01.HARV.05743","1","ok","single bole tree","Live",17.4,130,"noChange",17.2,,,,7.5,4.9,"Partially shaded",,,,,,,,,,,,,,"No visible damage","0000-0003-1933-3182","0000-0003-2369-8379","f2f16d56-fb18-4276-9a4a-ab49a4989e96",
"70197172-d15d-4696-ba22-4054ab13cc52","HARV_038.basePlot.vst","2022-08-10","vst_HARV_2022","D01","HARV","HARV_038","23_400","NEON.PLA.D01.HARV.05745","1","ok","single bole tree","Dead, broken bole",24.2,130,"noChange",15.1,,15.1,12.0,,,"Partially shaded",,,,,,,,,,,,,,"Dead; Unknown cause of death","0000-0003-1933-3182","0000-0003-2369-8379","685c7bef-1f5a-4f6c-862c-6bc4a137f9f0",
"5beae826-e6c5-42e7-8a29-c60188f59a1f","HARV_038.basePlot.vst","2022-08-10","vst_HARV_2022","D01","HARV","HARV_038","39_400","NEON.PLA.D01.HARV.05722","1","ok","single bole tree","Live, insect damaged",28.2,130,"noChange",12.4,,,,7.4,5.9,"Partially shaded",,,,,,,,,,,,,,"Hemlock woolly adelgid crown damage.","0000-0003-1933-3182","0000-0003-2369-8379","a64fb09c-ef20-47a7-acc0-eba319e6fe44",
"c1d932de-92bc-4d3c-bbb1-4dead4db4b1a","HARV_038.basePlot.vst","2022-08-10","vst_HARV_2022","D01","HARV","HARV_038","33_100","NEON.PLA.D01.HARV.04477","1","ok","small tree","Live",3.2,130,"noChange",4.1,,,,2.7,2.5,"Mostly shaded",,,,,,,,,,,,,,"Hemlock Woolly adelgid","0000-0003-1933-3182","0000-0003-2369-8379","187e715b-6d58-4701-8c45-839d706325de",
"a5105dd1-93ac-41f0-9308-3292c7efcd53","HARV_038.basePlot.vst","2022-08-10","vst_HARV_2022","D01","HARV","HARV_038","23_400","NEON.PLA.D01.HARV.05755B","3","ok","multi-bole tree","Live",32.0,130,"noChange",,,,,,,,,,,,,,,,,,,,,"Diameter double checked","0000-0003-1933-3182","0000-0003-2369-8379","68c2c6f6-77a4-4f3f-a6cc-16ea5653f1fe",
"4a86f245-a867-4f96-bdd9-5167afc86eed","HARV_038.basePlot.vst","2022-08-10","vst_HARV_2022","D01","HARV","HARV_038","23_400","NEON.PLA.D01.HARV.05750","1","ok","single bole tree","Standing dead",16.0,130,"noChange",13.3,,,,1.3,0.0,"Mostly shaded",,,,,,,,,,,,,,"Dead; Unknown cause of death","0000-0003-1933-3182","0000-0003-2369-8379","32c8d943-4be8-4363-9646-ad7a23c3544f",
"0318f40b-8dc4-4c7b-8bcd-214d231a7794","HARV_038.basePlot.vst","2022-08-10","vst_HARV_2022","D01","HARV","HARV_038","23_400","NEON.PLA.D01.HARV.05772","1","ok","single bole tree","Standing dead",35.9,130,"noChange",27.8,,,,3.9,3.8,"Full sun",,,,,,,,,,,,,,"Bark peeling. Death possibly caused by unsuitable conditions for species.","0000-0003-1933-3182","0000-0003-2369-8379","e99a8620-039e-46e6-bf2f-a8649106b6e4",
